0,1,2,3,4,5,6
2.67924983087567,2.983776634460376,2.9875635965716683,3.447563596571668,1.2962130378887078,0.0,0.0
8.1747833872803,1.6900537382166356,3.6276294937868947,3.4500537382166354,0.0,0.6375757555702593,0.0
3.8504757944120436,2.7946345783620474,1.784713968469976,2.244713968469976,2.3099206098920715,0.0,0.0
1.939708865159955,4.030545762361523,1.5161681965526101,1.9761681965526101,2.993540668607345,0.0,0.0
6.312719196357161,1.8005213546297818,2.68669087189587,3.14669087189587,0.41383048273391154,0.0,0.0
10.677650416331485,1.806962719744537,3.1416033119872178,3.566962719744537,0.0,0.03464059224268052,0.0
1.8584972612919834,4.62869565140168,1.4571748555780015,1.9171748555780015,2.971322405713982,0.0,0.0
4.862905727806015,3.1812272907087147,1.9886908502788039,2.448690850278804,2.4925364404299106,0.0,0.0
5.499430624518712,3.1853372493725582,2.8499599213872306,3.3099599213872306,1.6353773279853279,0.0,0.0
1.6638670979944299,3.7140173575123114,1.5809907159429382,2.040990715942938,2.652876382051492,0.0,0.0
3.086896891131473,1.6849006004643923,2.3981365710566647,2.8581365710566646,0.5867640294077278,0.0,0.0
2.2235990977132634,3.4935990977132634,2.776600168646799,3.236600168646799,2.6716659038478694,0.0,0.0
3.507974338678765,1.9609015864100612,1.4594743470750735,1.9194743470750735,1.8014272393349877,0.0,0.0
10.447703953495978,1.8878869474196338,3.1878869474196336,4.423429831937869,0.0,0.0,0.775542884518236
8.131976212570109,1.6365427323457535,2.0243029496819096,2.4843029496819096,0.9122397826638443,0.0,0.0
5.234732695327174,1.6636725988430012,1.6511385928475286,2.111138592847529,1.3125340059954727,0.0,0.0
3.2552895742790087,2.869445177397928,2.3490456838436122,2.809045683843612,1.8203994935543162,0.0,0.0
2.6458593556977963,2.010986841943553,3.0263102583069332,3.486310258306933,0.2846765836366198,0.0,0.0
7.647256654814026,1.9121869466555563,2.8402825692563405,3.3002825692563404,0.3719043773992159,0.0,0.0
2.15898914502782,3.42898914502782,1.926137913921095,2.386137913921095,5.970340984243648,0.0,0.0
5.562018309306373,1.8377018986020777,2.7673927703173873,3.2273927703173872,0.37030912828469037,0.0,0.0
4.189666246494413,2.2514123618163797,1.490746113263465,1.950746113263465,2.060666248552915,0.0,0.0
1.6324061516888033,1.970210470144682,3.270210470144682,6.677628297331586,0.0,0.0,0.9321956815441214
1.6772338587467883,7.53994614893341,1.4404427758624583,1.9004427758624582,2.8067910828843297,0.0,0.0
2.8334017414589265,1.6245944756374027,2.996542474500245,3.3845944756374022,0.0,0.07194799886284285,0.0
3.523473272505413,1.6237033593616632,1.3469709822283882,1.8069709822283881,1.576732377133275,0.0,0.0
9.367130934583379,2.14799342971543,1.3870502111671483,1.8470502111671483,2.0609432185482817,0.0,0.0
3.629876352569694,2.125637640671704,3.4256376406717037,4.0607932696094675,0.0,0.0,0.1751556289377638
3.784397050913431,1.6503542518070384,2.9991495053806028,3.410354251807038,0.0,0.04879525357356461,0.0
1.7097104134208339,2.979710413420834,1.956284182669679,2.416284182669679,6.520684673656449,0.0,0.0
2.038175944459654,5.138602948069575,2.0815949747931732,2.541594974793173,2.5265809696664805,0.0,0.0
1.6377083945028261,6.8839506916281366,2.7487920695858685,3.2087920695858685,1.4589163249169579,0.0,0.0
3.7102538524548123,1.734644835311439,1.5798884322702356,2.0398884322702355,1.4547564030412035,0.0,0.0
8.299305840120565,3.465316858425575,1.8643814997696597,2.3243814997696597,2.9009353586559152,0.0,0.0
2.8663868956189855,2.848252938558516,3.927589106929708,4.387589106929708,0.22066383162880776,0.0,0.0
6.09410039417893,1.7565818279548822,3.056581827954882,3.687211546562329,0.0,0.0,0.17062971860744702
3.060183884165543,2.0594586344056576,1.4472951467834403,1.9072951467834403,1.9121634876222173,0.0,0.0
3.444696186184165,1.8172282055502746,2.164323231592494,2.624323231592494,0.9529049739577805,0.0,0.0
4.279808588515424,2.1082781312777,1.5746881766424659,2.0346881766424656,1.8335899546352343,0.0,0.0
2.452891559143664,2.329630962097715,3.629630962097715,11.888063241090835,0.0,0.0,1.3932605970459486
4.218139481911734,2.3049463554974734,1.50301272878509,1.96301272878509,2.101933626712383,0.0,0.0
2.058096414069456,1.6632088806724188,2.963208880672419,5.088096414069456,0.0,0.0,2.0136513607331117
6.72640781097186,2.2090198930356495,3.5090198930356493,4.5920442326630875,0.0,0.0,0.6230243396274383
5.871567757118681,1.853396618249392,2.0595169105800912,2.519516910580091,1.093879707669301,0.0,0.0
1.6626543617830079,2.932654361783008,1.9665256864131524,2.4265256864131524,2.9780179329541037,0.0,0.0
1.9343699261893035,3.2043699261893037,1.4864654185965165,1.9464654185965165,6.595009973598017,0.0,0.0
8.42756020517227,1.6405213961757392,1.582955609983096,2.0429556099830957,1.3575657861926433,0.0,0.0
2.9988838347651994,1.6470533765413762,2.5187409256330273,2.9787409256330273,0.4283124509083488,0.0,0.0
1.7013018783377898,2.9713018783377896,1.5716963217649818,2.0316963217649815,3.8544575958281553,0.0,0.0
2.7218969514884424,2.4490465542972832,1.5127937043910893,1.9727937043910893,2.236252849906194,0.0,0.0
